activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,assay_variant_accession,assay_variant_mutation,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value
,1422073,[],CHEMBL833769,Inhibitory concentration against p21 deficient cell (p21-/-) proliferation,F,,,BAO_0000190,BAO_0000019,assay format,COc1cc(-c2cc(Nc3ccccc3)c3c4c(sc3n2)CCCC4)cc(OC)c1OC,,,CHEMBL1142782,Bioorg. Med. Chem. Lett.,2005.0,,CHEMBL178995,,CHEMBL178995,,0,http://www.openphacts.org/units/Nanomolar,364590,>,1,1,>,,IC50,nM,,20000.0,CHEMBL5021,Homo sapiens,CDK-interacting protein 1,9606,,,IC50,uM,UO_0000065,,20.0
,1422074,[],CHEMBL832970,Inhibitory concentration against human p21 proficient cell (p21+/+) proliferation,F,,,BAO_0000190,BAO_0000019,assay format,COc1cc(-c2cc(Nc3ccccc3)c3c4c(sc3n2)CCCC4)cc(OC)c1OC,,,CHEMBL1142782,Bioorg. Med. Chem. Lett.,2005.0,,CHEMBL178995,,CHEMBL178995,,0,http://www.openphacts.org/units/Nanomolar,364590,>,1,1,>,,IC50,nM,,20000.0,CHEMBL5021,Homo sapiens,CDK-interacting protein 1,9606,,,IC50,uM,UO_0000065,,20.0
,1422213,[],CHEMBL833769,Inhibitory concentration against p21 deficient cell (p21-/-) proliferation,F,,,BAO_0000190,BAO_0000019,assay format,CSc1ccc(-c2nc(O)c3c4c(sc3n2)CCCC4)cc1,,,CHEMBL1142782,Bioorg. Med. Chem. Lett.,2005.0,,CHEMBL179916,,CHEMBL179916,5.39,0,http://www.openphacts.org/units/Nanomolar,364765,=,1,1,=,,IC50,nM,,4100.0,CHEMBL5021,Homo sapiens,CDK-interacting protein 1,9606,,,IC50,uM,UO_0000065,,4.1
,1422214,[],CHEMBL832970,Inhibitory concentration against human p21 proficient cell (p21+/+) proliferation,F,,,BAO_0000190,BAO_0000019,assay format,CSc1ccc(-c2nc(O)c3c4c(sc3n2)CCCC4)cc1,,,CHEMBL1142782,Bioorg. Med. Chem. Lett.,2005.0,,CHEMBL179916,,CHEMBL179916,,0,http://www.openphacts.org/units/Nanomolar,364765,>,1,1,>,,IC50,nM,,20000.0,CHEMBL5021,Homo sapiens,CDK-interacting protein 1,9606,,,IC50,uM,UO_0000065,,20.0
,1422344,[],CHEMBL833769,Inhibitory concentration against p21 deficient cell (p21-/-) proliferation,F,,,BAO_0000190,BAO_0000019,assay format,COc1cc(-c2cc(-c3cccs3)c3c4c(sc3n2)CCCC4)cc(OC)c1OC,,,CHEMBL1142782,Bioorg. Med. Chem. Lett.,2005.0,,CHEMBL538355,,CHEMBL538355,,0,http://www.openphacts.org/units/Nanomolar,364596,>,1,1,>,,IC50,nM,,20000.0,CHEMBL5021,Homo sapiens,CDK-interacting protein 1,9606,,,IC50,uM,UO_0000065,,20.0
,1422345,[],CHEMBL832970,Inhibitory concentration against human p21 proficient cell (p21+/+) proliferation,F,,,BAO_0000190,BAO_0000019,assay format,COc1cc(-c2cc(-c3cccs3)c3c4c(sc3n2)CCCC4)cc(OC)c1OC,,,CHEMBL1142782,Bioorg. Med. Chem. Lett.,2005.0,,CHEMBL538355,,CHEMBL538355,,0,http://www.openphacts.org/units/Nanomolar,364596,>,1,1,>,,IC50,nM,,20000.0,CHEMBL5021,Homo sapiens,CDK-interacting protein 1,9606,,,IC50,uM,UO_0000065,,20.0
,18568725,[],CHEMBL4220243,Inhibition of p21 (unknown origin)-induced transcription in human HT1080 p21-9-CMV-GFP cells after 3 days by fluorescence assay,B,,,BAO_0000190,BAO_0000019,assay format,N#Cc1ccc2ncnc(NCCc3ccccc3)c2c1,,,CHEMBL4219051,J Med Chem,2018.0,"{'bei': '22.58', 'le': '0.40', 'lle': '3.03', 'sei': '10.05'}",CHEMBL4226806,,CHEMBL4226806,6.19,0,http://www.openphacts.org/units/Nanomolar,3083113,=,1,1,=,,IC50,nM,,640.0,CHEMBL5021,Homo sapiens,CDK-interacting protein 1,9606,,,IC50,nM,UO_0000065,,640.0
,1653642,[],CHEMBL861591,Inhibitory activity against CDK7,B,,,BAO_0000190,BAO_0000357,single protein format,COc1cc2c(cc1OC)-c1n[nH]c(Nc3cccc(F)c3)c1C2,,,CHEMBL1140423,J. Med. Chem.,2005.0,"{'bei': '13.05', 'le': '0.24', 'lle': '0.37', 'sei': '7.18'}",CHEMBL120077,,CHEMBL120077,4.25,0,http://www.openphacts.org/units/Nanomolar,406134,=,1,1,=,,IC50,nM,,56700.0,CHEMBL3055,Homo sapiens,Cyclin-dependent kinase 7,9606,,,IC50,uM,UO_0000065,,56.7
,1736611,[],CHEMBL870944,Inhibition of CDK7,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1cc(-c2cnc(Nc3cnc(CN4CCN(C)CC4)cn3)s2)nc(OC2CCCCC2)n1,,,CHEMBL1137419,Bioorg. Med. Chem. Lett.,2006.0,"{'bei': '13.06', 'le': '0.25', 'lle': '2.38', 'sei': '6.81'}",CHEMBL210540,,CHEMBL210540,6.28,0,http://www.openphacts.org/units/Nanomolar,498032,=,1,1,=,,IC50,nM,,530.0,CHEMBL3055,Homo sapiens,Cyclin-dependent kinase 7,9606,,,IC50,nM,UO_0000065,,530.0
,1736673,[],CHEMBL870944,Inhibition of CDK7,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1cc(-c2cnc(Nc3ccccn3)s2)nc(OC2CCCCC2)n1,,,CHEMBL1137419,Bioorg. Med. Chem. Lett.,2006.0,,CHEMBL427045,,CHEMBL427045,,0,http://www.openphacts.org/units/Nanomolar,498031,>,1,1,>,,IC50,nM,,10000.0,CHEMBL3055,Homo sapiens,Cyclin-dependent kinase 7,9606,,,IC50,nM,UO_0000065,,10000.0
,1736694,[],CHEMBL870944,Inhibition of CDK7,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1cnc(OC2CCCCC2)nc1-c1cnc(Nc2ccccn2)s1,,,CHEMBL1137419,Bioorg. Med. Chem. Lett.,2006.0,"{'bei': '18.29', 'le': '0.35', 'lle': '1.96', 'sei': '9.23'}",CHEMBL212049,,CHEMBL212049,6.72,0,http://www.openphacts.org/units/Nanomolar,498030,=,1,1,=,,IC50,nM,,190.0,CHEMBL3055,Homo sapiens,Cyclin-dependent kinase 7,9606,,,IC50,nM,UO_0000065,,190.0
,1736715,[],CHEMBL870944,Inhibition of CDK7,B,,,BAO_0000190,BAO_0000357,single protein format,c1ccc(Nc2ncc(-c3ccnc(OC4CCCCC4)n3)s2)nc1,,,CHEMBL1137419,Bioorg. Med. Chem. Lett.,2006.0,"{'bei': '21.78', 'le': '0.42', 'lle': '3.25', 'sei': '10.57'}",CHEMBL424696,,CHEMBL424696,7.70,0,http://www.openphacts.org/units/Nanomolar,498029,=,1,1,=,,IC50,nM,,20.0,CHEMBL3055,Homo sapiens,Cyclin-dependent kinase 7,9606,,,IC50,nM,UO_0000065,,20.0
,1790307,[],CHEMBL873753,Inhibition of CDK7,B,,,BAO_0000190,BAO_0000357,single protein format,CN1CCN(c2ccc(Nc3ncc4ccn(C5CCCCC5)c4n3)cc2)CC1,,,CHEMBL1137238,Bioorg. Med. Chem. Lett.,2006.0,"{'bei': '14.91', 'le': '0.27', 'lle': '1.39', 'sei': '11.83'}",CHEMBL214329,,CHEMBL214329,5.82,0,http://www.openphacts.org/units/Nanomolar,614563,=,1,1,=,,IC50,nM,,1500.0,CHEMBL3055,Homo sapiens,Cyclin-dependent kinase 7,9606,,,IC50,uM,UO_0000065,,1.5
,1810446,[],CHEMBL855123,Inhibition of Cdk7,B,,,BAO_0000190,BAO_0000357,single protein format,N#Cc1ccc2c(-c3cc4cc(CN5CCOCC5)ccc4[nH]3)n[nH]c2c1,,,CHEMBL1139742,Bioorg. Med. Chem. Lett.,2006.0,"{'bei': '22.27', 'le': '0.40', 'lle': '4.54', 'sei': '9.86'}",CHEMBL374413,,CHEMBL374413,7.96,1,http://www.openphacts.org/units/Nanomolar,623406,=,1,1,=,,IC50,nM,,11.0,CHEMBL3055,Homo sapiens,Cyclin-dependent kinase 7,9606,,,IC50,nM,UO_0000065,,11.0
,1810448,[],CHEMBL855123,Inhibition of Cdk7,B,,,BAO_0000190,BAO_0000357,single protein format,CC(=O)N1CCN(Cc2ccc3[nH]c(-c4n[nH]c5cc(C#N)ccc45)cc3c2)CC1,,,CHEMBL1139742,Bioorg. Med. Chem. Lett.,2006.0,"{'bei': '18.59', 'le': '0.34', 'lle': '4.16', 'sei': '8.07'}",CHEMBL220688,,CHEMBL220688,7.41,0,http://www.openphacts.org/units/Nanomolar,623403,=,1,1,=,,IC50,nM,,39.0,CHEMBL3055,Homo sapiens,Cyclin-dependent kinase 7,9606,,,IC50,nM,UO_0000065,,39.0
,1810449,[],CHEMBL855123,Inhibition of Cdk7,B,,,BAO_0000190,BAO_0000357,single protein format,COC(=O)c1ccc2c(-c3cc4cc(CN5CCOCC5)ccc4[nH]3)n[nH]c2c1,,,CHEMBL1139742,Bioorg. Med. Chem. Lett.,2006.0,"{'bei': '13.29', 'le': '0.24', 'lle': '1.86', 'sei': '6.23'}",CHEMBL221633,,CHEMBL221633,5.19,0,http://www.openphacts.org/units/Nanomolar,623407,=,1,1,=,,IC50,nM,,6500.0,CHEMBL3055,Homo sapiens,Cyclin-dependent kinase 7,9606,,,IC50,nM,UO_0000065,,6500.0
,1810464,[],CHEMBL855123,Inhibition of Cdk7,B,,,BAO_0000190,BAO_0000357,single protein format,COc1cc(-c2ccc3c(-c4cc5cc(CN6CCCCC6)ccc5[nH]4)n[nH]c3c2)ccc1O,,,CHEMBL1139742,Bioorg. Med. Chem. Lett.,2006.0,"{'bei': '14.38', 'le': '0.26', 'lle': '0.43', 'sei': '8.43'}",CHEMBL374424,,CHEMBL374424,6.51,0,http://www.openphacts.org/units/Nanomolar,623424,=,1,1,=,,IC50,nM,,310.0,CHEMBL3055,Homo sapiens,Cyclin-dependent kinase 7,9606,,,IC50,nM,UO_0000065,,310.0
,1810465,[],CHEMBL855123,Inhibition of Cdk7,B,,,BAO_0000190,BAO_0000357,single protein format,NCc1nn[nH]c1-c1ccc2c(-c3cc4cc(CN5CCC(F)CC5)ccc4[nH]3)n[nH]c2c1,,,CHEMBL1139742,Bioorg. Med. Chem. Lett.,2006.0,"{'bei': '14.67', 'le': '0.27', 'lle': '2.63', 'sei': '5.66'}",CHEMBL219789,,CHEMBL219789,6.52,0,http://www.openphacts.org/units/Nanomolar,623423,=,1,1,=,,IC50,nM,,300.0,CHEMBL3055,Homo sapiens,Cyclin-dependent kinase 7,9606,,,IC50,nM,UO_0000065,,300.0
,1810466,[],CHEMBL855123,Inhibition of Cdk7,B,,,BAO_0000190,BAO_0000357,single protein format,OCc1nn[nH]c1-c1ccc2c(-c3cc4cc(CN5CCC(F)CC5)ccc4[nH]3)n[nH]c2c1,,,CHEMBL1139742,Bioorg. Med. Chem. Lett.,2006.0,"{'bei': '15.14', 'le': '0.28', 'lle': '2.82', 'sei': '6.16'}",CHEMBL219788,,CHEMBL219788,6.75,0,http://www.openphacts.org/units/Nanomolar,623422,=,1,1,=,,IC50,nM,,180.0,CHEMBL3055,Homo sapiens,Cyclin-dependent kinase 7,9606,,,IC50,nM,UO_0000065,,180.0
,1810467,[],CHEMBL855123,Inhibition of Cdk7,B,,,BAO_0000190,BAO_0000357,single protein format,OCc1n[nH]nc1-c1ccc2c(-c3cc4cc(CN5CCCCC5)ccc4[nH]3)n[nH]c2c1,,,CHEMBL1139742,Bioorg. Med. Chem. Lett.,2006.0,"{'bei': '16.96', 'le': '0.31', 'lle': '3.28', 'sei': '6.62'}",CHEMBL374713,,CHEMBL374713,7.25,0,http://www.openphacts.org/units/Nanomolar,623421,=,1,1,=,,IC50,nM,,56.0,CHEMBL3055,Homo sapiens,Cyclin-dependent kinase 7,9606,,,IC50,nM,UO_0000065,,56.0
,1810468,[],CHEMBL855123,Inhibition of Cdk7,B,,,BAO_0000190,BAO_0000357,single protein format,c1ccc(-c2ccc3c(-c4cc5cc(CN6CCCCC6)ccc5[nH]4)n[nH]c3c2)cc1,,,CHEMBL1139742,Bioorg. Med. Chem. Lett.,2006.0,"{'bei': '12.68', 'le': '0.23', 'lle': '-1.21', 'sei': '10.80'}",CHEMBL223595,,CHEMBL223595,5.16,0,http://www.openphacts.org/units/Nanomolar,623420,=,1,1,=,,IC50,nM,,7000.0,CHEMBL3055,Homo sapiens,Cyclin-dependent kinase 7,9606,,,IC50,nM,UO_0000065,,7000.0
,1810469,[],CHEMBL855123,Inhibition of Cdk7,B,,,BAO_0000190,BAO_0000357,single protein format,c1cnn(-c2ccc3c(-c4cc5cc(CN6CCCCC6)ccc5[nH]4)n[nH]c3c2)n1,,,CHEMBL1139742,Bioorg. Med. Chem. Lett.,2006.0,"{'bei': '15.90', 'le': '0.29', 'lle': '2.04', 'sei': '8.06'}",CHEMBL425290,,CHEMBL425290,6.32,0,http://www.openphacts.org/units/Nanomolar,623419,=,1,1,=,,IC50,nM,,480.0,CHEMBL3055,Homo sapiens,Cyclin-dependent kinase 7,9606,,,IC50,nM,UO_0000065,,480.0
,1810470,[],CHEMBL855123,Inhibition of Cdk7,B,,,BAO_0000190,BAO_0000357,single protein format,c1cnn(-c2ccc3c(-c4cc5cc(CN6CCCCC6)ccc5[nH]4)n[nH]c3c2)c1,,,CHEMBL1139742,Bioorg. Med. Chem. Lett.,2006.0,"{'bei': '14.22', 'le': '0.26', 'lle': '0.76', 'sei': '8.60'}",CHEMBL220258,,CHEMBL220258,5.64,0,http://www.openphacts.org/units/Nanomolar,623418,=,1,1,=,,IC50,nM,,2300.0,CHEMBL3055,Homo sapiens,Cyclin-dependent kinase 7,9606,,,IC50,nM,UO_0000065,,2300.0
,1810471,[],CHEMBL855123,Inhibition of Cdk7,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1cnnn1-c1ccc2c(-c3cc4cc(CN5CCCCC5)ccc4[nH]3)n[nH]c2c1,,,CHEMBL1139742,Bioorg. Med. Chem. Lett.,2006.0,"{'bei': '15.50', 'le': '0.28', 'lle': '1.79', 'sei': '8.13'}",CHEMBL220947,,CHEMBL220947,6.38,0,http://www.openphacts.org/units/Nanomolar,623417,=,1,1,=,,IC50,nM,,420.0,CHEMBL3055,Homo sapiens,Cyclin-dependent kinase 7,9606,,,IC50,nM,UO_0000065,,420.0
,1810472,[],CHEMBL855123,Inhibition of Cdk7,B,,,BAO_0000190,BAO_0000357,single protein format,c1cn(-c2ccc3c(-c4cc5cc(CN6CCCCC6)ccc5[nH]4)n[nH]c3c2)nn1,,,CHEMBL1139742,Bioorg. Med. Chem. Lett.,2006.0,"{'bei': '18.22', 'le': '0.33', 'lle': '2.96', 'sei': '9.24'}",CHEMBL220946,,CHEMBL220946,7.24,0,http://www.openphacts.org/units/Nanomolar,623416,=,1,1,=,,IC50,nM,,57.0,CHEMBL3055,Homo sapiens,Cyclin-dependent kinase 7,9606,,,IC50,nM,UO_0000065,,57.0
,1810473,[],CHEMBL855123,Inhibition of Cdk7,B,,,BAO_0000190,BAO_0000357,single protein format,c1csc(-c2ccc3c(-c4cc5cc(CN6CCCCC6)ccc5[nH]4)n[nH]c3c2)n1,,,CHEMBL1139742,Bioorg. Med. Chem. Lett.,2006.0,"{'bei': '13.05', 'le': '0.25', 'lle': '-0.42', 'sei': '8.91'}",CHEMBL387377,,CHEMBL387377,5.40,0,http://www.openphacts.org/units/Nanomolar,623415,=,1,1,=,,IC50,nM,,4000.0,CHEMBL3055,Homo sapiens,Cyclin-dependent kinase 7,9606,,,IC50,nM,UO_0000065,,4000.0
,1810474,[],CHEMBL855123,Inhibition of Cdk7,B,,,BAO_0000190,BAO_0000357,single protein format,c1cc2[nH]c(-c3n[nH]c4cc(-c5cnsc5)ccc34)cc2cc1CN1CCCCC1,,,CHEMBL1139742,Bioorg. Med. Chem. Lett.,2006.0,"{'bei': '18.73', 'le': '0.35', 'lle': '1.92', 'sei': '12.78'}",CHEMBL415055,,CHEMBL415055,7.75,0,http://www.openphacts.org/units/Nanomolar,623414,=,1,1,=,,IC50,nM,,18.0,CHEMBL3055,Homo sapiens,Cyclin-dependent kinase 7,9606,,,IC50,nM,UO_0000065,,18.0
,1810475,[],CHEMBL855123,Inhibition of Cdk7,B,,,BAO_0000190,BAO_0000357,single protein format,c1cc(-c2ccc3c(-c4cc5cc(CN6CCOCC6)ccc5[nH]4)n[nH]c3c2)[nH]n1,,,CHEMBL1139742,Bioorg. Med. Chem. Lett.,2006.0,"{'bei': '18.74', 'le': '0.34', 'lle': '3.54', 'sei': '8.72'}",CHEMBL221479,,CHEMBL221479,7.47,0,http://www.openphacts.org/units/Nanomolar,623413,=,1,1,=,,IC50,nM,,34.0,CHEMBL3055,Homo sapiens,Cyclin-dependent kinase 7,9606,,,IC50,nM,UO_0000065,,34.0
,1810476,[],CHEMBL855123,Inhibition of Cdk7,B,,,BAO_0000190,BAO_0000357,single protein format,c1cc2[nH]c(-c3n[nH]c4cc(-c5cn[nH]c5)ccc34)cc2cc1CN1CCOCC1,,,CHEMBL1139742,Bioorg. Med. Chem. Lett.,2006.0,"{'bei': '19.08', 'le': '0.35', 'lle': '3.67', 'sei': '8.88'}",CHEMBL221428,,CHEMBL221428,7.60,0,http://www.openphacts.org/units/Nanomolar,623411,=,1,1,=,,IC50,nM,,25.0,CHEMBL3055,Homo sapiens,Cyclin-dependent kinase 7,9606,,,IC50,nM,UO_0000065,,25.0
,1810477,[],CHEMBL855123,Inhibition of Cdk7,B,,,BAO_0000190,BAO_0000357,single protein format,CN(C)C(=O)c1ccc2c(-c3cc4cc(CN5CCOCC5)ccc4[nH]3)n[nH]c2c1,,,CHEMBL1139742,Bioorg. Med. Chem. Lett.,2006.0,,CHEMBL374940,,CHEMBL374940,,0,http://www.openphacts.org/units/Nanomolar,623410,>,1,1,>,,IC50,nM,,100000.0,CHEMBL3055,Homo sapiens,Cyclin-dependent kinase 7,9606,,,IC50,nM,UO_0000065,,100000.0
,1810478,[],CHEMBL855123,Inhibition of Cdk7,B,,,BAO_0000190,BAO_0000357,single protein format,CNC(=O)c1ccc2c(-c3cc4cc(CN5CCOCC5)ccc4[nH]3)n[nH]c2c1,,,CHEMBL1139742,Bioorg. Med. Chem. Lett.,2006.0,"{'bei': '13.63', 'le': '0.25', 'lle': '2.41', 'sei': '6.17'}",CHEMBL375981,,CHEMBL375981,5.31,0,http://www.openphacts.org/units/Nanomolar,623409,=,1,1,=,,IC50,nM,,4900.0,CHEMBL3055,Homo sapiens,Cyclin-dependent kinase 7,9606,,,IC50,nM,UO_0000065,,4900.0
,1810479,[],CHEMBL855123,Inhibition of Cdk7,B,,,BAO_0000190,BAO_0000357,single protein format,NC(=O)c1ccc2c(-c3cc4cc(CN5CCOCC5)ccc4[nH]3)n[nH]c2c1,,,CHEMBL1139742,Bioorg. Med. Chem. Lett.,2006.0,"{'bei': '15.68', 'le': '0.29', 'lle': '3.25', 'sei': '5.88'}",CHEMBL221427,,CHEMBL221427,5.89,0,http://www.openphacts.org/units/Nanomolar,623408,=,1,1,=,,IC50,nM,,1300.0,CHEMBL3055,Homo sapiens,Cyclin-dependent kinase 7,9606,,,IC50,nM,UO_0000065,,1300.0
,2137026,[],CHEMBL937649,Inhibition of Cdk7,B,,,BAO_0000190,BAO_0000357,single protein format,COc1cc2c(cc1OC)-c1n[nH]c(Nc3cccc(F)c3)c1C2,,,CHEMBL1145498,Proc. Natl. Acad. Sci. U.S.A.,2007.0,,CHEMBL120077,,CHEMBL120077,,0,http://www.openphacts.org/units/Nanomolar,705215,>,1,1,>,,IC50,nM,,10000.0,CHEMBL3055,Homo sapiens,Cyclin-dependent kinase 7,9606,,,IC50,nM,UO_0000065,,10000.0
,2182452,[],CHEMBL941345,Inhibition of human CDK7/cyclinH/MAT1,B,,,BAO_0000190,BAO_0000357,single protein format,CS(=O)(=O)c1cccc(CNc2nc(Nc3ccc4c(c3)CCC(=O)N4)ncc2C(F)(F)F)c1,,,CHEMBL1156453,J. Biol. Chem.,2007.0,"{'bei': '13.64', 'le': '0.27', 'lle': '2.57', 'sei': '5.93'}",CHEMBL514554,,CHEMBL514554,6.71,0,http://www.openphacts.org/units/Nanomolar,791530,=,1,1,=,,IC50,nM,,197.0,CHEMBL3055,Homo sapiens,Cyclin-dependent kinase 7,9606,,,IC50,nM,UO_0000065,,197.0
,2206986,[],CHEMBL966757,Inhibition of CDK7/cyclin H/MAT1,B,,,BAO_0000190,BAO_0000357,single protein format,C[C@@H](Oc1cc(-c2cnn(C3CCNCC3)c2)cnc1N)c1c(Cl)ccc(F)c1Cl,,,CHEMBL1149823,Proc. Natl. Acad. Sci. U.S.A.,2007.0,,CHEMBL601719,CRIZOTINIB,CHEMBL601719,,0,http://www.openphacts.org/units/Nanomolar,718616,>,1,1,>,,IC50,nM,,10000.0,CHEMBL3055,Homo sapiens,Cyclin-dependent kinase 7,9606,,,IC50,uM,UO_0000065,,10.0
,3291449,[],CHEMBL1109163,Inhibition of CDK7 assessed as [33P]gamma-ATP incorporation into substrate after 60 mins by gamma counting,B,,,BAO_0000190,BAO_0000357,single protein format,COc1ccc(N2CCN(C)CC2)cc1Nc1ncc2c(n1)-c1c(c(C(N)=O)nn1C)CC2,,,CHEMBL1157785,J. Med. Chem.,2010.0,,CHEMBL1094408,NMS-1286937,CHEMBL1094408,,0,http://www.openphacts.org/units/Nanomolar,908099,>,1,1,>,,IC50,nM,,10000.0,CHEMBL3055,Homo sapiens,Cyclin-dependent kinase 7,9606,,,IC50,uM,UO_0000065,,10.0
,3420189,[],CHEMBL1226926,Inhibition of Cdk7,B,,,BAO_0000190,BAO_0000357,single protein format,CN1CC[C@H](c2c(O)cc(O)c3c(=O)cc(-c4ccccc4Cl)oc23)[C@H](O)C1,,,CHEMBL1221210,Nat. Chem. Biol.,2008.0,"{'bei': '15.08', 'le': '0.30', 'lle': '2.76', 'sei': '6.44'}",CHEMBL428690,ALVOCIDIB,CHEMBL428690,6.06,0,http://www.openphacts.org/units/Nanomolar,935800,=,1,1,=,,IC50,nM,,875.0,CHEMBL3055,Homo sapiens,Cyclin-dependent kinase 7,9606,,,IC50,nM,UO_0000065,,875.0
,3420230,[],CHEMBL1226926,Inhibition of Cdk7,B,,,BAO_0000190,BAO_0000357,single protein format,O=C1NCCc2[nH]c(-c3ccncc3)cc21,,,CHEMBL1221210,Nat. Chem. Biol.,2008.0,,CHEMBL225519,,CHEMBL225519,,0,http://www.openphacts.org/units/Nanomolar,935798,>,1,1,>,,IC50,nM,,10000.0,CHEMBL3055,Homo sapiens,Cyclin-dependent kinase 7,9606,,,IC50,nM,UO_0000065,,10000.0
,7951314,[],CHEMBL1926148,Inhibition of CDK7 in human HT29 cells assessed as reduction in RNA polymerase 2 expression,B,,,BAO_0000190,BAO_0000219,cell-based format,CC[C@H](Nc1nc(NCc2cccnc2)c2ncn(C(C)C)c2n1)[C@@H](C)O,,,CHEMBL1921760,Bioorg. Med. Chem.,2011.0,"{'bei': '15.93', 'le': '0.30', 'lle': '2.90', 'sei': '5.84'}",CHEMBL1922219,,CHEMBL1922219,5.89,1,http://www.openphacts.org/units/Nanomolar,1561173,=,1,1,=,,IC50,nM,,1300.0,CHEMBL3055,Homo sapiens,Cyclin-dependent kinase 7,9606,,,IC50,uM,UO_0000065,,1.3
,10843378,[],CHEMBL2014580,Inhibition of CDK7,B,,,BAO_0000190,BAO_0000357,single protein format,O=C(CN1CCN(c2ccnc(Nc3ncc(-c4cccnc4)s3)c2)CC1)N1CCOCC1,,,CHEMBL2010672,Bioorg. Med. Chem. Lett.,2012.0,"{'bei': '12.36', 'le': '0.24', 'lle': '3.43', 'sei': '6.64'}",CHEMBL2011328,,CHEMBL2011328,5.75,0,http://www.openphacts.org/units/Nanomolar,1633775,=,1,1,=,,IC50,nM,,1760.0,CHEMBL3055,Homo sapiens,Cyclin-dependent kinase 7,9606,,,IC50,nM,UO_0000065,,1760.0
,10843379,[],CHEMBL2014580,Inhibition of CDK7,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1ccc(-c2cnc(Nc3cccc(NCCCN)n3)s2)cn1,,,CHEMBL2010672,Bioorg. Med. Chem. Lett.,2012.0,"{'bei': '17.80', 'le': '0.34', 'lle': '2.65', 'sei': '6.83'}",CHEMBL2013059,,CHEMBL2013059,6.06,0,http://www.openphacts.org/units/Nanomolar,1633776,=,1,1,=,,IC50,nM,,870.0,CHEMBL3055,Homo sapiens,Cyclin-dependent kinase 7,9606,,,IC50,nM,UO_0000065,,870.0
,10843380,[],CHEMBL2014580,Inhibition of CDK7,B,,,BAO_0000190,BAO_0000357,single protein format,c1ccc(-c2cnc(Nc3cccc(N4CCNCC4)n3)s2)cc1,,,CHEMBL2010672,Bioorg. Med. Chem. Lett.,2012.0,"{'bei': '22.48', 'le': '0.43', 'lle': '4.23', 'sei': '14.29'}",CHEMBL2013060,,CHEMBL2013060,7.58,0,http://www.openphacts.org/units/Nanomolar,1633777,=,1,1,=,,IC50,nM,,26.0,CHEMBL3055,Homo sapiens,Cyclin-dependent kinase 7,9606,,,IC50,nM,UO_0000065,,26.0
,10843381,[],CHEMBL2014580,Inhibition of CDK7,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1ccc(-c2cnc(Nc3cccc(N4CCNCC4)n3)s2)cn1,,,CHEMBL2010672,Bioorg. Med. Chem. Lett.,2012.0,"{'bei': '17.02', 'le': '0.33', 'lle': '2.94', 'sei': '9.10'}",CHEMBL2013061,,CHEMBL2013061,6.00,0,http://www.openphacts.org/units/Nanomolar,1633778,=,1,1,=,,IC50,nM,,1000.0,CHEMBL3055,Homo sapiens,Cyclin-dependent kinase 7,9606,,,IC50,nM,UO_0000065,,1000.0
,10843382,[],CHEMBL2014580,Inhibition of CDK7,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1ccc(-c2cnc(Nc3cc(N4CCNCC4)ccn3)s2)cn1,,,CHEMBL2010672,Bioorg. Med. Chem. Lett.,2012.0,,CHEMBL2011330,,CHEMBL2011330,,0,http://www.openphacts.org/units/Nanomolar,1633779,>,1,1,>,,IC50,nM,,20000.0,CHEMBL3055,Homo sapiens,Cyclin-dependent kinase 7,9606,,,IC50,nM,UO_0000065,,20000.0
,10843383,[],CHEMBL2014580,Inhibition of CDK7,B,,,BAO_0000190,BAO_0000357,single protein format,c1ncc(-c2cnc(Nc3cc(N4CCNCC4)ccn3)s2)cn1,,,CHEMBL2010672,Bioorg. Med. Chem. Lett.,2012.0,"{'bei': '14.61', 'le': '0.28', 'lle': '2.81', 'sei': '6.29'}",CHEMBL2013062,,CHEMBL2013062,4.96,0,http://www.openphacts.org/units/Nanomolar,1633780,=,1,1,=,,IC50,nM,,11000.0,CHEMBL3055,Homo sapiens,Cyclin-dependent kinase 7,9606,,,IC50,nM,UO_0000065,,11000.0
